Part No,Revision,Name,Containers,Operation Code,Operation No,Serial No,Card No,Material Code,Heat Code,Heat No,Quantity,Net Weight,Location,Container Type,Container Status,Note,Shipper Container Exists,Lot No,Master Unit No,Operation Type,Defect Type,Active,Job No,Unit,Customer Part No,Tracking No,Part Name,Linear Weight,Expiration Date,Accounting Job No,Accounting Job Status,Accounting Job Status Color,Add Date,Inventory Type,Job Template,Job Template No,Job Template Status,Supplier Code,Part Count
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5936501,,,,,11,"8.844",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1091127,pcs,BMW NA,17088,Glass Run Rear Bright LH Service Part,,,,,,"9/26/2025, 4:45 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5936433,,,,,9,"7.236",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1091127,pcs,BMW NA,17088,Glass Run Rear Bright LH Service Part,,,,,,"9/26/2025, 4:32 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5943845,,,,,9,"7.236",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1094056,pcs,BMW NA,17159,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 3:26 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5943893,,,,,9,"7.236",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1094056,pcs,BMW NA,17159,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 3:51 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5943878,,,,,11,"8.844",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1094056,pcs,BMW NA,17159,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 3:45 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5944155,,,,,11,"8.844",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1094056,pcs,BMW NA,17159,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 4:25 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,Inspect & Pack No PtBox,140,GO5944175,,,,,9,"7.236",Pared FG,PAL943,Hold Materiales,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Prod - Simplified no PtBox,,1,1094056,pcs,BMW NA,17159,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 4:30 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,DOCK AUDIT,150,GO5943815,,,,,11,"8.844",ISLA BMW FG,PAL943,OK,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Final Audit (No Label),,1,1094056,pcs,BMW NA,17088,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 3:16 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,DOCK AUDIT,150,GO5943764,,,,,11,"8.844",ISLA BMW FG,PAL943,OK,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Final Audit (No Label),,1,1091127,pcs,BMW NA,17088,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 2:54 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,DOCK AUDIT,150,GO5943696,,,,,11,"8.844",ISLA BMW FG,PAL943,OK,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Final Audit (No Label),,1,1091127,pcs,BMW NA,17088,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 2:28 PM",false,,-1,,,"0"
FGBMGO00007-DC,25,Glass Run Rear Bright LH Service Part,1,DOCK AUDIT,150,GO5943636,,,,,11,"8.844",ISLA BMW FG,PAL943,OK,"SEMANA#24
bulpack, cuenta con doble etiquata GO4889176, pendiente de realizar merge","0",,,Final Audit (No Label),,1,1091127,pcs,BMW NA,17088,Glass Run Rear Bright LH Service Part,,,,,,"10/1/2025, 2:05 PM",false,,-1,,,"0"
FGBMGO00008-SP,25,G01 Glass Run Rear Bright RH,1,DOCK AUDIT,150,GO4853583,,,,,20,"16.08",ISLA BMW FG,6203291,OK,INSPECCION 1.T.,"0",,,Final Audit (No Label),,1,830353,pcs,BMW,3019133696,G01 Glass Run Rear Bright RH,,,,,,"6/20/2024, 4:01 PM",false,,-1,,,"0"
FGBMGO00008-SP,25,G01 Glass Run Rear Bright RH,1,DOCK AUDIT,150,GO4860269,,,,,20,"0.002",ISLA BMW FG,6203291,OK,INSPECCION 1.T.,"0",,,Final Audit (No Label),,1,834515,pcs,BMW,3019132799,G01 Glass Run Rear Bright RH,,,,,,"6/24/2024, 12:59 PM",false,,-1,,,"0"
FGBMGO00008-SP,25,G01 Glass Run Rear Bright RH,1,DOCK AUDIT,150,GO4860329,,,,,20,"16.08",ISLA BMW FG,6203291,OK,INSPECCION 1.T.,"0",,,Final Audit (No Label),,1,834515,pcs,BMW,3019132799,G01 Glass Run Rear Bright RH,,,,,,"6/24/2024, 1:13 PM",false,,-1,,,"0"
FGBMGO00008-SP,25,G01 Glass Run Rear Bright RH,1,DOCK AUDIT,150,GO3388390,,,,,5,"0.0005",Obsoleto isla carton,6203291,OK,QA:FUERA DE MYLAR DEL C PILLAR MARGIN. FECHA 14/02/23 (Se saca de hold para reempaque ),"0",,M115530,Final Audit (No Label),,1,488241,pcs,BMW,3019125021,G01 Glass Run Rear Bright RH,,,,,,"2/24/2023, 3:16 PM",false,,-1,,,"0"
FGBMGO00008-ZA,25,G01 ZA  Glass Run Rear Bright RH,1,Inspect & Pack No PtBox,140,GO3384516,,,,,24,"0",Obsoleto isla carton,U43,Hold Materiales,MATERIAL SOSPECHOSO POR C MARGIN FUERA DE MYLAR FECHA 14.02.2023,"0",,M115530,Prod - Simplified no PtBox,,1,488241,pcs,BMW,3019125020,G01 ZA  Glass Run Rear Bright RH,,,,,,"2/23/2023, 3:32 PM",false,,-1,,,"0"
FGBMGO00008-ZA,25,G01 ZA  Glass Run Rear Bright RH,1,Inspect & Pack No PtBox,140,GO3386371,,,,,24,"0",Obsoleto isla carton,U43,Hold Materiales,MATERIAL SOSPECHOSO POR C MARGIN FUERA DE MYLAR FECHA 14.02.2023,"0",,M115530,Prod - Simplified no PtBox,,1,488241,pcs,BMW,3019125021,G01 ZA  Glass Run Rear Bright RH,,,,,,"2/24/2023, 5:55 AM",false,,-1,,,"0"
FGBMGO00008-ZA,25,G01 ZA  Glass Run Rear Bright RH,1,Inspect & Pack No PtBox,140,GO3386560,,,,,24,"0",Obsoleto isla carton,U43,Hold Materiales,MATERIAL SOSPECHOSO POR C MARGIN FUERA DE MYLAR FECHA 14.02.2023,"0",,M115530,Prod - Simplified no PtBox,,1,488241,pcs,BMW,3019125021,G01 ZA  Glass Run Rear Bright RH,,,,,,"2/24/2023, 6:46 AM",false,,-1,,,"0"
FGBMGO00008-ZA,25,G01 ZA  Glass Run Rear Bright RH,1,Inspect & Pack No PtBox,140,GO3387229,,,,,24,"0",Obsoleto isla carton,U43,Hold Materiales,MATERIAL SOSPECHOSO POR C MARGIN FUERA DE MYLAR FECHA 14.02.2023,"0",,M115542,Prod - Simplified no PtBox,,1,488241,pcs,BMW,14725,G01 ZA  Glass Run Rear Bright RH,,,,,,"2/24/2023, 10:07 AM",false,,-1,,,"0"
FGBMGO00008-ZA,25,G01 ZA  Glass Run Rear Bright RH,1,Inspect & Pack No PtBox,140,GO3389820,,,,,24,"0",Obsoleto isla carton,U43,Hold Materiales,MATERIAL SOSPECHOSO POR C MARGIN FUERA DE MYLAR FECHA 14.02.2023,"0",,M115542,Prod - Simplified no PtBox,,1,488241,pcs,BMW,3019125021,G01 ZA  Glass Run Rear Bright RH,,,,,,"2/25/2023, 7:00 AM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767544,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 2:58 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767548,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 2:59 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767550,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 2:59 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767555,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 3:00 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767558,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 3:00 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767561,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 3:01 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767565,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 3:02 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767806,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 3:54 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767811,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115578,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 3:55 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773513,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:56 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773516,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:56 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773519,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:56 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773529,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:59 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773532,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:59 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773535,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:59 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773540,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 2:00 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773542,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 2:00 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773544,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308648,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 2:01 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773504,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:54 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2773508,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115595,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002349957,Outer Belt LH Front base Service Part,,,,,,"6/23/2022, 1:55 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2770974,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:09 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2770982,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:15 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2770986,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:16 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2770992,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:17 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2770995,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:17 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771000,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:18 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771003,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:19 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771037,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:30 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771040,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:31 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771043,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:31 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771045,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:32 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771047,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:32 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771081,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:41 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771085,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:42 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771087,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:42 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771089,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:43 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2771091,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308643,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/22/2022, 4:43 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767819,,,,,16,"0",Jaula Servicios,MAC36346,Hold Materiales,"Falta de empaque de parts service.
JAULA SERVICIOS","0",,M115605,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 4:03 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2766562,,,,,16,"0",RACK SERV 07,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115622,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002356560,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 10:48 AM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2766573,,,,,16,"0",RACK SERV 07,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115622,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002356560,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 10:51 AM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2766578,,,,,16,"0",RACK SERV 07,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115622,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002356560,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 10:52 AM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767420,,,,,16,"0",RACK SERV 07,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115622,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 2:22 PM",false,,-1,,,"0"
FGBMGO00013-SE,11,Outer Belt LH Front base Service Part,1,Inspect & Pack No PtBox,140,GO2767422,,,,,16,"0",RACK SERV 07,MAC36346,Hold Materiales,Falta de empaque de parts service.,"0",,M115622,Prod - Simplified no PtBox,,1,308443,pcs,BMW AG,9002360098,Outer Belt LH Front base Service Part,,,,,,"6/21/2022, 2:22 PM",false,,-1,,,"0"
